fixing;fixing_1_volume;hour;date;Krajowe zapotrzebowanie na moc;Suma zdolności wytwórczych JWCD;Suma zdolności wytwórczych nJWCD;Generacja JWCD;Generacja nJWCD;Generacja źródeł wiatrowych;Wymagana rezerwa mocy ponad zapotrzebowanie
302;1257.3;16;2018-09-04;21500;22460;4509;17713;3787;525;1929
304.99;1217;17;2018-09-04;21250;22460;4603;17369;3881;617;1906
290.6;1073;18;2018-09-04;21275;22396;4696;17301;3974;701;1909
312.4;1301.5;19;2018-09-04;22350;22396;4770;18302;4048;769;2005
338;1615.5;20;2018-09-04;22725;22376;4768;18679;4046;760;2039
274.61;1274.2;21;2018-09-04;20950;22256;4705;16973;3977;703;1879
262.06;1910.1;22;2018-09-04;19150;22023;4631;15299;3851;643;1717
232.1;1559.5;23;2018-09-04;17750;22023;4573;13989;3761;585;1591
236;1422.9;0;2018-09-05;16700;21934;4591;12921;3779;578;1497
223;1484.5;1;2018-09-05;16100;21934;4544;12368;3732;533;1443
220.9;1602;2;2018-09-05;15800;21934;4513;12099;3701;503;1416
220;1698.3;3;2018-09-05;15700;21934;4487;12025;3675;478;1407
224.12;1579.4;4;2018-09-05;15925;21934;4467;12270;3655;459;1427
236;1399.8;5;2018-09-05;16450;22017;4423;12839;3611;414;1474
278;2090.4;6;2018-09-05;18700;22227;4382;15124;3576;346;1677
298.23;1340.3;7;2018-09-05;20675;22221;4333;17098;3577;278;1855
320.04;1328.4;8;2018-09-05;21563;22221;4294;18019;3544;239;1935
327.11;1334;9;2018-09-05;21975;22221;4276;18449;3526;223;1972
320.99;1521.4;10;2018-09-05;22100;22221;4265;18585;3515;219;1983
325;1621.5;11;2018-09-05;22425;22201;4275;18900;3525;230;2012
322.42;1745.9;12;2018-09-05;22475;22148;4288;18937;3538;254;2017
315;1668.9;13;2018-09-05;22388;22148;4320;18818;3570;286;2009
305;1522;14;2018-09-05;22000;22118;4361;18389;3611;329;1974
300;1558;15;2018-09-05;21825;22118;4388;18187;3638;377;1958
300;1472.3;16;2018-09-05;21550;22118;4433;17867;3683;423;1933
307.7;1624.7;17;2018-09-05;21300;22118;4474;17576;3724;459;1911
302;1439;18;2018-09-05;21325;22254;4515;17560;3765;491;1913
321.2;1652.5;19;2018-09-05;22350;22307;4604;18550;3800;521;2005
326;1845.5;20;2018-09-05;22625;22287;4590;18839;3786;506;2030
278.88;1160.1;21;2018-09-05;20950;22167;4544;17210;3740;466;1879
270;2475.1;22;2018-09-05;19200;22009;4488;15559;3641;421;1722
246.96;1761;23;2018-09-05;17800;22009;4438;14228;3572;371;1596
236.99;1003.4;0;2018-09-06;16713;21854;4376;13130;3583;378;1498
228.99;1134.7;1;2018-09-06;16100;21854;4325;12568;3532;329;1443
224;1250.1;2;2018-09-06;15800;21854;4288;12305;3495;293;1416
220.3;1309.7;3;2018-09-06;15700;21854;4256;12237;3463;262;1407
225.5;1283;4;2018-09-06;15875;21854;4229;12439;3436;236;1423
235.99;1129.2;5;2018-09-06;16450;21688;4194;13049;3401;200;1474
291.99;1893.1;6;2018-09-06;18675;21912;4179;15275;3400;153;1675
317;1218.5;7;2018-09-06;20575;22120;4175;17121;3454;106;1846
332.43;1434.6;8;2018-09-06;21513;22120;4143;18077;3436;72;1930
375;1491.9;9;2018-09-06;21875;22120;4129;18453;3422;55;1963
373.43;1542.8;10;2018-09-06;22000;22120;4115;18592;3408;47;1974
431;1699.5;11;2018-09-06;22238;22120;4111;18834;3404;44;1995
443.46;1837.3;12;2018-09-06;22363;22120;4101;18969;3394;47;2007
443.46;1876.1;13;2018-09-06;22313;22120;4102;18918;3395;51;2002
370.92;1715;14;2018-09-06;22000;22120;4113;18594;3406;61;1974
340;1631.3;15;2018-09-06;21825;22152;4105;18427;3398;76;1958
320.8;1590.6;16;2018-09-06;21525;22152;4128;18104;3421;98;1931
319.7;1457.3;17;2018-09-06;21300;22152;4171;17836;3464;137;1911
316.2;1303.7;18;2018-09-06;21450;22152;4241;17916;3534;198;1924
375;1785.8;19;2018-09-06;22450;22152;4315;18842;3608;267;2014
443.46;1956.2;20;2018-09-06;22625;22132;4361;18971;3654;312;2030
300;1264;21;2018-09-06;20950;22012;4391;17274;3676;348;1879
274.99;1972.3;22;2018-09-06;19150;21952;4422;15494;3656;390;1717
245;1236;23;2018-09-06;17800;21952;4436;14157;3643;409;1596
236;980;0;2018-09-07;16825;22435;4357;13272;3553;341;1508
229;1075;1;2018-09-07;16250;22435;4323;12731;3519;309;1456
222.74;1205.8;2;2018-09-07;16050;22435;4289;12565;3485;276;1438
221.2;1229.8;3;2018-09-07;16100;22435;4265;12639;3461;253;1443
222;1247.8;4;2018-09-07;16225;22435;4246;12783;3442;235;1454
236;1193.9;5;2018-09-07;16700;22435;4232;13272;3428;220;1497
286;2251;6;2018-09-07;18575;22555;4248;15117;3458;204;1666
312.65;848.4;7;2018-09-07;20575;22635;4249;17057;3518;178;1846
332.65;1287.8;8;2018-09-07;21500;22635;4231;17986;3514;138;1929
340;1597.4;9;2018-09-07;21950;22635;4198;18469;3481;102;1969
335;1473.3;10;2018-09-07;21925;22635;4175;18467;3458;83;1967
395;1639.2;11;2018-09-07;22250;22635;4173;18794;3456;82;1996
400.6;1658.9;12;2018-09-07;22325;22635;4181;18861;3464;91;2003
402;1662.9;13;2018-09-07;22250;22635;4188;18779;3471;101;1996
325;1611.6;14;2018-09-07;22000;22635;4199;18518;3482;111;1974
309.99;1459.5;15;2018-09-07;21775;22635;4188;18304;3471;123;1954
292.73;1276.4;16;2018-09-07;21400;22635;4204;17913;3487;137;1920
289.06;1201.7;17;2018-09-07;21100;22635;4243;17574;3526;172;1893
289.06;1025.4;18;2018-09-07;21100;22635;4324;17493;3607;246;1893
314;1529.5;19;2018-09-07;22300;22635;4395;18622;3678;335;2001
385;1690.3;20;2018-09-07;22550;22615;4459;18808;3742;398;2023
270;1094.2;21;2018-09-07;20875;22495;4505;17095;3780;450;1873
253;1927.9;22;2018-09-07;19200;22435;4542;15466;3734;499;1722
231.19;1236.1;23;2018-09-07;17925;22435;4540;14237;3688;502;1607
229.38;920.8;0;2018-09-08;16900;20354;4665;13027;3873;619;1522
219.6;1147.7;1;2018-09-08;16275;20354;4673;12394;3881;628;1466
210;1226.3;2;2018-09-08;15925;20354;4666;12051;3874;623;1434
210;1281.2;3;2018-09-08;15825;20354;4638;11979;3846;596;1425
207.5;1340.3;4;2018-09-08;15825;20354;4623;11994;3831;583;1425
209;1345.4;5;2018-09-08;15700;20354;4603;11889;3811;566;1414
218.3;1210.2;6;2018-09-08;16250;21324;4607;12435;3815;540;1463
230.52;1200;7;2018-09-08;17600;21404;4582;13750;3850;501;1585
253.2;1319.7;8;2018-09-08;18925;21404;4541;15103;3822;454;1704
290;1793.2;9;2018-09-08;19650;21404;4506;15855;3795;418;1769
309;2080.9;10;2018-09-08;19950;21404;4480;16181;3769;394;1796
310.01;2160.3;11;2018-09-08;20075;21404;4459;16327;3748;378;1808
306.7;2077;12;2018-09-08;20050;21404;4453;16308;3742;374;1805
300.64;1868;13;2018-09-08;19800;21404;4445;16066;3734;367;1783
255.1;1545.1;14;2018-09-08;19200;21404;4436;15475;3725;358;1729
250;1304.5;15;2018-09-08;18825;21404;4403;15133;3692;349;1695
243;1334.1;16;2018-09-08;18475;21404;4393;14793;3682;337;1664
243.2;1412.8;17;2018-09-08;18175;21404;4384;14502;3673;321;1637
264.85;1415.3;18;2018-09-08;18225;21404;4378;14558;3667;314;1641
286.67;1697.7;19;2018-09-08;19350;21404;4393;15668;3682;321;1742
306.7;2004.8;20;2018-09-08;19650;21384;4395;15974;3676;317;1769
271.3;1460.5;21;2018-09-08;18550;21264;4380;14896;3654;310;1670
250;1290;22;2018-09-08;17200;20818;4385;13620;3580;316;1549
229.26;1140.6;23;2018-09-08;16050;20818;4397;12492;3558;328;1445
215.15;1494;0;2018-09-09;15000;20761;4219;11642;3358;321;1347
202;1578.8;1;2018-09-09;14350;20761;4234;10977;3373;336;1289
198.26;2021.1;2;2018-09-09;13950;20761;4237;10575;3375;342;1253
192.02;2136.4;3;2018-09-09;13850;20761;4235;10477;3373;340;1244
192.02;2125.4;4;2018-09-09;13838;20761;4226;10473;3365;329;1243
192.02;2228.8;5;2018-09-09;13813;20761;4202;10473;3340;302;1240
191.72;2118.2;6;2018-09-09;13800;20881;4168;10493;3307;266;1239
200.52;1819.8;7;2018-09-09;14600;20961;4117;11302;3298;218;1311
215;1403.4;8;2018-09-09;15788;20961;4101;12497;3291;157;1418
232;1249;9;2018-09-09;16763;20961;4065;13508;3255;107;1506
244.77;1259.6;10;2018-09-09;17350;20961;4036;14122;3228;80;1559
244.77;1419;11;2018-09-09;17575;20961;4027;14356;3219;72;1579
244.77;1499.5;12;2018-09-09;17625;20961;4030;14403;3222;75;1584
244.77;1425.4;13;2018-09-09;17650;20961;4037;14421;3229;77;1586
240.3;1281.5;14;2018-09-09;17300;20961;4016;14095;3205;80;1554
233.56;1171.6;15;2018-09-09;17025;20961;4021;13816;3209;86;1530
233.7;1160;16;2018-09-09;16750;20961;4021;13540;3210;93;1505
237.2;1195.1;17;2018-09-09;16800;20961;4054;13558;3242;117;1509
254.45;1326.7;18;2018-09-09;17250;20961;4090;13973;3277;170;1550
284.08;1592.2;19;2018-09-09;18538;20961;4167;15181;3357;240;1666
333;1832;20;2018-09-09;18763;20941;4238;15335;3428;299;1686
282.2;1699.9;21;2018-09-09;17788;20821;4290;14309;3479;350;1598
250;1396.2;22;2018-09-09;16713;20761;4308;13246;3467;403;1501
228;1308.5;23;2018-09-09;15600;20761;4335;12125;3475;435;1401
219.81;1411;0;2018-09-10;14750;21281;4384;11227;3523;472;1325
209;1798.4;1;2018-09-10;14325;21281;4381;10805;3520;469;1287
204;1952.6;2;2018-09-10;14200;21281;4369;10692;3508;457;1275
201;1830.8;3;2018-09-10;14275;21281;4358;10778;3497;445;1282
203.29;1678.4;4;2018-09-10;14525;21281;4351;11035;3490;433;1305
221.39;1323.4;5;2018-09-10;15375;21281;4335;11901;3474;416;1381
276.5;1600.4;6;2018-09-10;17800;21401;4323;14309;3491;397;1599
297.53;1206.4;7;2018-09-10;20200;21481;4309;16623;3577;350;1815
359;1388.9;8;2018-09-10;21400;21481;4284;17830;3570;267;1923
353.35;1612.1;9;2018-09-10;21800;21481;4232;18282;3518;202;1959
362.6;1644.6;10;2018-09-10;21825;21481;4199;18341;3484;172;1962
400;1893.6;11;2018-09-10;22075;21481;4231;18559;3516;187;1984
400;1917.4;12;2018-09-10;22150;21966;4282;18582;3568;231;1991
399;1844;13;2018-09-10;22200;21966;4339;18575;3625;278;1995
360;1737.3;14;2018-09-10;21875;21966;4344;18248;3627;297;1966
335;1766.1;15;2018-09-10;21650;21966;4348;18019;3631;297;1946
309;1786;16;2018-09-10;21225;21966;4340;17603;3622;295;1908
301;1668.6;17;2018-09-10;20975;21966;4345;17347;3628;291;1885
321.18;1577.9;18;2018-09-10;20950;21966;4326;17340;3610;297;1883
400;1758.2;19;2018-09-10;22450;21966;4358;18805;3645;327;2018
500;1856.5;20;2018-09-10;22375;21946;4395;18693;3682;351;2011
305;1367.4;21;2018-09-10;20625;21826;4416;16930;3695;376;1854
276.09;2321.7;22;2018-09-10;18825;21766;4402;15203;3622;426;1692
244.18;1712.4;23;2018-09-10;17500;21766;4428;13880;3620;461;1572
237;1550.7;0;2018-09-11;16900;22050;4341;13317;3583;304;1518
229;1512.8;1;2018-09-11;16275;22050;4369;12664;3611;334;1462
221.99;1430.6;2;2018-09-11;15975;22050;4388;12345;3630;354;1435
218.2;1282.2;3;2018-09-11;15925;22050;4411;12272;3653;378;1431
218;1322.2;4;2018-09-11;16200;22050;4445;12513;3687;408;1455
230.42;1412.3;5;2018-09-11;16725;22050;4463;13020;3705;425;1503
273.2;2198.2;6;2018-09-11;18675;22170;4496;14929;3746;429;1678
304.1;1195.2;7;2018-09-11;20675;22250;4521;16840;3835;430;1858
321;1573.9;8;2018-09-11;21550;22089;4526;17696;3854;414;1937
330;1513.5;9;2018-09-11;22025;22089;4546;18151;3874;421;1980
323;1503.1;10;2018-09-11;22050;22089;4620;18102;3948;470;1982
326;1565.3;11;2018-09-11;22350;22089;4779;18243;4107;590;2009
328;1593.7;12;2018-09-11;22500;22089;4888;18284;4216;764;2022
326;1486.8;13;2018-09-11;22425;22089;5102;17995;4430;943;2016
297.8;1459.3;14;2018-09-11;22125;22089;5198;17599;4526;1033;1989
297.8;1434.4;15;2018-09-11;22075;22100;5211;17536;4539;1039;1984
281.57;1339.7;16;2018-09-11;21775;22100;5174;17273;4502;1001;1957
280;1314.2;17;2018-09-11;21425;22100;5135;16962;4463;958;1926
289.88;1250.1;18;2018-09-11;21225;22100;5091;16806;4419;949;1908
315.24;1439.6;19;2018-09-11;22375;22100;5139;17908;4467;992;2011
325.16;1590.1;20;2018-09-11;22775;22230;5249;18198;4577;1101;2047
280;1465.9;21;2018-09-11;21050;22110;5405;16325;4725;1268;1892
258;2195.2;22;2018-09-11;19300;22050;5555;14476;4824;1442;1734
227.34;2001.8;23;2018-09-11;17925;21876;5671;13012;4913;1563;1611
217.23;1801;0;2018-09-12;16825;21967;5906;11679;5146;1823;1512
211.7;1738.1;1;2018-09-12;16200;21967;5896;11064;5136;1815;1455
208.73;1820.7;2;2018-09-12;16000;22071;5858;10902;5098;1773;1437
208.4;1645.6;3;2018-09-12;15950;22071;5783;10927;5023;1699;1433
208.5;1522.6;4;2018-09-12;16275;22071;5707;11328;4947;1624;1462
222.8;1653;5;2018-09-12;16800;22141;5642;11918;4882;1558;1509
270;2054.2;6;2018-09-12;18750;21997;5641;13861;4889;1503;1684
294.4;1120.3;7;2018-09-12;20800;22181;5597;15900;4900;1420;1869
321.28;1179.9;8;2018-09-12;21675;22181;5512;16850;4825;1314;1948
346;1261.3;9;2018-09-12;22100;22309;5496;17291;4809;1287;1986
330;1399.4;10;2018-09-12;22150;22309;5539;17298;4852;1336;1990
335;1482.7;11;2018-09-12;22475;22309;5709;17453;5022;1502;2020
344;1624.8;12;2018-09-12;22600;22309;5926;17361;5239;1720;2031
320.31;1588.8;13;2018-09-12;22525;22309;6077;17135;5390;1871;2024
296;1424;14;2018-09-12;22200;22309;6044;16843;5357;1832;1995
285.07;1490.5;15;2018-09-12;22100;22309;5866;16921;5179;1675;1986
281.99;1492.1;16;2018-09-12;21850;22341;5692;16845;5005;1503;1963
289;1358.8;17;2018-09-12;21475;22341;5514;16648;4827;1321;1930
302.9;1312.6;18;2018-09-12;21450;22341;5341;16796;4654;1178;1927
364.84;1522.1;19;2018-09-12;22625;22341;5253;18059;4566;1085;2033
363.89;1734.9;20;2018-09-12;22800;22321;5175;18312;4488;1006;2049
285;1123;21;2018-09-12;21125;22201;5103;16709;4416;945;1898
271.23;2281.8;22;2018-09-12;19325;22141;5038;15028;4297;907;1737
245;1669.1;23;2018-09-12;17925;21961;4986;13699;4226;860;1611
238.32;1352.8;0;2018-09-13;16825;20826;4776;12770;4055;919;1512
229.99;1343.5;1;2018-09-13;16200;20826;4721;12173;4027;866;1455
223.2;1362.3;2;2018-09-13;16000;20826;4655;12013;3987;801;1437
222.74;1264.6;3;2018-09-13;15925;20826;4568;12015;3910;715;1431
225.2;1164.2;4;2018-09-13;16175;20826;4481;12352;3823;629;1453
249.98;1182.2;5;2018-09-13;16700;20562;4394;12964;3736;536;1500
279.45;2078.9;6;2018-09-13;18650;20862;4372;14928;3722;440;1676
315.85;1031.5;7;2018-09-13;20700;21046;4314;16980;3720;352;1860
366.31;1368.9;8;2018-09-13;21575;21046;4279;17880;3695;296;1939
400;1524.8;9;2018-09-13;22000;21174;4250;18334;3666;256;1977
402;1508.6;10;2018-09-13;22050;21174;4213;18421;3629;225;1982
459.72;1625.2;11;2018-09-13;22375;21174;4195;18764;3611;203;2011
478.47;1584.1;12;2018-09-13;22500;21174;4185;18899;3601;189;2022
484.24;1538;13;2018-09-13;22425;21174;4170;18839;3586;174;2016
391.91;1637.3;14;2018-09-13;22100;21174;4159;18525;3575;162;1986
371.7;1613.3;15;2018-09-13;22000;21174;4119;18465;3535;158;1977
339.99;1494.7;16;2018-09-13;21750;21206;4119;18215;3535;160;1955
325;1286.9;17;2018-09-13;21375;21206;4136;17823;3552;173;1921
337.81;1144.1;18;2018-09-13;21350;21206;4159;17775;3575;201;1919
468.12;1787.2;19;2018-09-13;22525;21206;4175;18934;3591;237;2025
520;1765.5;20;2018-09-13;22700;21186;4184;19100;3600;245;2040
320;1272.7;21;2018-09-13;21025;21066;4175;17434;3591;232;1890
280.97;2568.2;22;2018-09-13;19225;21006;4145;15722;3503;220;1728
271.08;1611.7;23;2018-09-13;17850;21006;4124;14453;3397;209;1604
251;1221.7;0;2018-09-14;16750;20525;4128;13313;3437;276;1505
239;1243.7;1;2018-09-14;16100;20525;4105;12686;3414;255;1446
232.8;970.2;2;2018-09-14;15825;20525;3984;12466;3359;235;1422
224.1;1006.4;3;2018-09-14;15850;20525;3969;12506;3344;221;1424
228;920.5;4;2018-09-14;16200;20525;3957;12868;3332;210;1455
244.56;1079.5;5;2018-09-14;16700;20525;3951;13374;3326;198;1500
281.3;2284.3;6;2018-09-14;18575;20381;3962;15230;3345;183;1669
334.92;1059.4;7;2018-09-14;20625;20565;3979;17208;3417;164;1854
385;1475.8;8;2018-09-14;21575;20565;3995;18132;3443;144;1939
470;1563.4;9;2018-09-14;21900;20693;4003;18449;3451;129;1968
450;1486;10;2018-09-14;21950;20647;4039;18463;3487;123;1973
519.02;1623.4;11;2018-09-14;22275;20647;4143;18732;3543;127;2002
550;1718.9;12;2018-09-14;22363;20647;4159;18804;3559;139;2010
539;1707.6;13;2018-09-14;22263;20647;4173;18690;3573;154;2001
450;1516.5;14;2018-09-14;21863;20647;4185;18278;3585;165;1965
420;1553.5;15;2018-09-14;21725;20647;4185;18140;3585;172;1953
365.44;1473.1;16;2018-09-14;21425;20725;4185;17840;3585;171;1926
338;1366.6;17;2018-09-14;21163;20725;4200;17563;3600;167;1902
336.13;1351.1;18;2018-09-14;21188;20725;4208;17580;3608;171;1904
575;1740.3;19;2018-09-14;22438;20950;4204;18834;3604;187;2017
651;1873.1;20;2018-09-14;22500;20930;4220;18880;3620;197;2022
315;1386;21;2018-09-14;20825;20810;4214;17211;3614;207;1872
276.22;2331.3;22;2018-09-14;19025;20750;4212;15493;3532;228;1710
255;1632;23;2018-09-14;17663;20750;4236;14148;3515;257;1587
243;1282.1;0;2018-09-15;16700;20145;4125;13236;3464;289;1500
227;961.7;1;2018-09-15;15975;20145;4170;12466;3509;335;1435
215.8;1047.9;2;2018-09-15;15575;20145;4206;12030;3545;373;1399
